platform,split,topology,rows,cols,pe_count,sqrt_pe,seed,attempted,route_ok,error_stage,period_min_ns,fmax_mhz,critical_path_delay_ns,setup_violations,hold_violations,max_slew_violations,max_fanout_violations,max_cap_violations,drc_count,total_cells,dff_cells,cell_area_um2,wire_length_um,gds_sha256,odb_sha256,spef_sha256,netlist_sha256,elapsed_sec
sky130hd,bridge,broadcast,4,2,8,2.8284271247461903,29,True,True,,7.27,137.6,7.7381,0,0,0,0,0,0,4520,297,50509.6928,117037.0,75edbd59d4f19cdb3201c6d36c4e6116390e18d15430cd365672ad493de4ccff,df441bb47b2bcab8ad1f299d98618e93ebd31578f940d56ded3c0d3af7a1dbce,fc220ad27986beb1664b517ab63d4c60c00d4679a64b906d7252905d6543895d,dbb9b9ce826a79afb91a05fef36754fd44a015df2047b6b4b21d1f7bb020e277,283.3980417251587
sky130hd,bridge,broadcast,3,6,18,4.242640687119285,29,True,True,,7.59,131.84,8.1992,0,0,0,0,0,0,10250,643,114452.2688,304346.0,c59d10fe37737bf2115179a36bd2965305f43fbc68a3db7506bb5fbdbad3e77a,82e56edfb217d75c055150ad56f59220f125d6d8469125973e1a362f914ceb0b,bbe6b928c7c341ff7c03e5c32543ff00065c58a69010715fe4c27b412ed27f4c,0ff83b3b37fd8c6c31a8bc4daf9251486bbfdc7adab058a67c13bff4e2ec64bb,632.799402475357
sky130hd,bridge,broadcast,6,3,18,4.242640687119285,29,True,True,,7.42,134.79,8.0283,0,0,0,0,0,0,10115,634,112693.0816,294545.0,915e0efc07c49100f3c05b013e6e0e79c143248d765dc123a2f71d1285851f15,ef86439ac2093a480b35303e5395de5fdc6a4fc62e56b19e6d4c97315a1d806a,1ec92ec4f01d572b87084990f71036cf3d04cd3d94f520fa2c1ca05056114457,d39d26fa81516aa6c51627a506edd9081dd1c8ba380f465b8d4275e59ed5d4ca,652.3553109169006
sky130hd,bridge,broadcast,5,5,25,5.0,29,True,True,,7.64,130.92,8.4084,0,0,0,0,0,0,14083,864,156657.7472,435505.0,11c0d0c0ee284f13adafc6376fee032b8a00a1d0e6e58d478c20a696f242006e,ba60d95089a57f6b76a5e63dc852e04062bf9d59f8c86116692eae0560cd6eab,0431f97f9a961e8e5ae8ec0222f37d2e045f3973372df26e9c804218364b2f54,3ac5635c335509bc014fe09cee988cc5e93b521fd17925dc50c01347dc7aa94d,961.4273278713226
sky130hd,bridge,broadcast,7,7,49,7.0,29,True,True,,8.34,119.92,9.2424,0,0,0,0,0,0,27191,1650,304852.3776,876730.0,201bd290038ab67c87a4c0911e2e415054a3d3e31b0bcd1fa419a2b485f67a98,21a20177ae94d3029616f6b37cfe4b7eb1297734febf1cfee1b1a183153ed95c,56c4f4c2533d203a2182a93b8c1add98f59bd013e36c10e146ad1863c412b9bb,6e86569cb1a2c9b67b3cf951b5a7b6550266fff5ca32ef658a2f98f502533a35,1526.088755607605
sky130hd,holdout,broadcast,3,8,24,4.898979485566356,29,True,True,,7.75,129.06,8.4605,0,0,0,0,0,0,13710,850,152588.8448,408838.0,de8ac693eebdcf6eff6bc1045df3ed6ecf5d8f7b5e023489bc93562ba0b3806f,8c00c4de43b8c3a14208f0e8389fcaedc88dddecf1c3ea163d1dbe2b9e74568f,612c029020ae65fc6cd08a0485e9757b611a680398dc499181ca67ed2b565ae7,b101fcd97bfe82c8c8daf139ec1567b6d5629074f282e938dbe3bfce8c3e7a59,884.5505046844482
sky130hd,holdout,broadcast,8,3,24,4.898979485566356,29,True,True,,7.61,131.33,8.3186,0,0,0,0,0,0,13337,830,149199.344,405190.0,0c245d4cd94119612ae54280f0a0be61c07327e12e14d511e893e2a65286abc7,b569367eac24b4763916a594e6f07d4291c52812dc25563d09dc2ecbae727f29,e1f8f8c51f63d41e26022f8b19ae7ecc5a07205d9cd1316a3c4b792f1dfa87cf,5bad58d4ff8c5237dc67d2c6297a2918aacf6992112cd8506b3eb44a679d23ff,749.4564354419708
sky130hd,holdout,broadcast,5,9,45,6.708203932499369,29,True,True,,8.69,115.07,9.5531,0,0,0,0,0,0,24822,1524,279071.4016,801108.0,da98883999fc31ac29b7a1553c66c1e5058754e78449be25073496eecc8083d8,ca0fc6b70d968af1567410ed717e0de3ec9586ac9f4a17da7089fb2027ae208e,40141a8ed2b4a65a5e72264618dad020215235d1da65823f34c12c7e90b1d61f,a4e8e3666f5e1f26eece1d7603444aed00a099748ed8fb456753857914932d54,1794.870263338089
sky130hd,holdout,broadcast,9,5,45,6.708203932499369,29,True,True,,8.05,124.2,8.8782,0,0,0,0,0,0,24746,1512,277757.6416,785764.0,2c7b364eb4aae2e9cbc8a680c0b11cd1aae1fdb7f67ccc66f59b2a9af3b9ade3,9ee6e46205315db52e3dee5e58ca060887b3fbdabdb7b64d101d073ab23849d3,b84bf92411513a0c43caaca7f1ccb17e4b082973aaeceebc4469fc8b7bc1ff3d,9c103d640f57b598fa729072822bd48455c4d38e69a7bb6708b14fc6c35cd033,1511.0738272666931
sky130hd,bridge,broadcast,2,4,8,2.8284271247461903,47,True,True,,7.57,132.01,8.0865,0,0,0,0,0,0,4674,301,51580.72,124165.0,a4679cd81e2cb8d5d1328a404d89935289be5c19a5325d74a6d782f4500a4415,f5b6d9f3c979df278d4b20b1c43bdf1f77b932fa555fbb83f38305244022ae0f,9cf4291c9723378ec2e79e4e3f1df5658c54bcf4854bedfde5ae44f87e0f7280,1f4a8a61024393511a3aad7dd724dc0f2ec99246037c585472432fec62784c7b,331.39839482307434
sky130hd,bridge,broadcast,4,2,8,2.8284271247461903,47,True,True,,7.3,137.08,7.7417,0,0,0,0,0,0,4520,297,50509.6928,117072.0,e53fbfb6a326e4947cef1f385fb32385ce752668e676d7d2bd3e60b9d997bd2f,401e8f0e05be2d432b99d2ceda3f6cea8cd8e421a69e36f2f5162abed3c5f2e1,2abda09e99d426dbfafaac68c1584e3c1e00e80cdbaac526bf40b1efa4d70697,573ccc36f301b7f739b836685fb00d0eb511570a7f18b68eaf25c4a5945e92e1,276.65653586387634
sky130hd,bridge,broadcast,3,6,18,4.242640687119285,47,True,True,,7.7,129.85,8.3259,0,0,0,0,0,0,10250,643,114452.2688,310296.0,c7e34aab416bc5437675f9e400f049c0f7240fffd36a227555a7263f09e30627,d26802af307a0e4c1ad89e53521382272bf33a61a1605ca4c5c174912aee3be3,c600f2f955fca9dc9556ddf89f03128fd7662fab9acaed8918c039cbe20061e4,c97d2930e648d365d50d82448bc913aba0d50dd7d847d8814fd9db6448f800ec,656.1074011325836
sky130hd,bridge,broadcast,6,3,18,4.242640687119285,47,True,True,,7.42,134.73,8.0358,0,0,0,0,0,0,10115,634,112693.0816,299011.0,2baed212ddb9b3b79d8eab82aa2306210c5683082ae6e83e4186e3e5ca825672,2f39642e32a8dcb5e75c156983f602266cb51d4249dddf355d80bd46f6ed7438,76e17156cb35b05c0ca87a9a815b67cfd8ba500a6313b0ae0a6a5527068f83a5,19d2a86feca551c6fb3c14a99f341d63882b565ed2856f8a6674b173b0cdc912,629.2699482440948
sky130hd,bridge,broadcast,5,5,25,5.0,47,True,True,,7.39,135.33,8.1373,0,0,0,0,0,0,14083,864,156657.7472,425800.0,95435febe3bbf0d986e48614cbf39524851622468fb67570e728a9d7f36dd75e,29c2d99103d8dafd6266cf35a354ec46f976f9f0af293a85d0d7adc4bb2c8ce0,f94497d42f3133ff23bc98223cb041276c83f6b0ab78a85cd1613c7293bc661a,ee01390d8bc25c5500eb37d5bb873fcc4c4545e5b7b4553835b88f1314b5a7bc,829.2182738780975
sky130hd,bridge,broadcast,7,7,49,7.0,47,True,True,,8.27,120.92,9.1892,0,0,0,0,0,0,27191,1650,304852.3776,874654.0,398cd925e652cb45faab0605d255df7a08f74fb9a7fc95238bf3c8853cb49472,a0323020d812d870a9563f2ae08086b05ff41e47719b1ddc4e0a93ebafc8a3b5,ac8d5277f793de7f7867c0a58c1ece730e835286faef72bf56f7992e1faa7d50,fb4541eeadc1fdccd783c9366bac5cabfc25cf9ca5fdb04fe78300065ac13e26,1803.527248620987
sky130hd,holdout,broadcast,3,8,24,4.898979485566356,47,True,True,,7.88,126.94,8.6118,0,0,0,0,0,0,13710,850,152588.8448,416937.0,012b7d5416bcd9a880913919fe0033cf91096b4c9164154f80af4efa1dfae770,8f52d7595aded60ee835659a7f86307a8b53e2c42fcf893deb3d44fcc2e0d7d2,88ad93599349830a47e44d230b7a4c6448756fa1dfa908b75e00c6cb4ccbaeb3,a6f0df1ad528648c4def5cc5138f1f547889d9159a98113138b48550962d6cd2,921.8380184173584
sky130hd,holdout,broadcast,8,3,24,4.898979485566356,47,True,True,,7.87,127.08,8.6705,0,0,0,0,0,0,13337,830,149199.344,416283.0,f7bf1cdc0f8f2220b99d4eaa4dcd50a009ceb337b1923f50b554ba822208656c,344cd1a38a0fa42cb61052b42e82e004d817219c5ef1a98233639c5b4a4b1016,77eaefb56d91d50b68e6a9cc927cdcacfe328207e8867328b780c1982bb5842b,413dcf2d844d30ceec243ed68ec754f4815684f6405214039d97dfbcbfab1475,775.6749007701874
sky130hd,holdout,broadcast,5,9,45,6.708203932499369,47,True,True,,8.12,123.12,8.9862,0,0,0,0,0,0,24822,1524,279071.4016,789007.0,1f1eef61b00c2cc499763fea411a8c0781de615269d2b19428e1cdb39e81e326,fe267f804c1098bbce14bb0644deb5d1eb867945d034e4315641433ee4ac14b4,54e10c18f7ec32eecac12adb33e64b732e79a6d43143fb963c0b4ac92a4f5896,b335f2653977b7e5182eb75986f0c7f345aa5d352993d01f6a65f4c31c6ad224,1689.5868842601776
sky130hd,holdout,broadcast,9,5,45,6.708203932499369,47,True,True,,8.19,122.11,9.0818,0,0,0,0,0,0,24746,1512,277757.6416,765155.0,65f40bbfadefb500f2b3bead3ef6ecb810e29ca81e8851f1ee1f2e02d169c40f,456386534253d18d5d8e15ccea727ee9a153d3aa03a3a3547e3e07024583b480,ae9c997740f9020ac1412e68c96a5a4f150cb78ac20abf30275cfef88cfd6825,7e8aed5c46ef9177d9835c4105aba472e390086bb22e4ad7fdb4fd176913dd82,1619.689775943756
sky130hd,bridge,local,2,4,8,2.8284271247461903,11,True,True,,6.35,157.58,6.8882,0,0,0,0,0,0,5075,485,56847.0208,147326.0,2eef15c3dc121216c335a3aff82f3604f0f3ffd7e08a456aa47d8cda26f93d0e,2bf7bae8332cbb486b88d9cbba1d25c102eb7b4e2bf8f6a0adc70f2d020e8da0,f60f5a47c7aa2fa4f332ba0f4d68bdd4f11078e1028f5ee2e2ca7064f93a9ee8,79e3bbe662d1676d5baf3954891572a3eebdfb6c2def7099ae18c6f1e61a0e5e,399.061075925827
sky130hd,bridge,local,4,2,8,2.8284271247461903,11,True,True,,6.67,149.83,7.2336,0,0,0,0,0,0,4863,473,55316.8032,133131.0,a907e3b00463987dcf9011ea10c43bc2a9a8dedc6800c6532304a2c7ab724d2e,f7ee788ce8bb0dffbea9088bfc3a9067f602ea8deff763d69b79b6e5d79fae44,81f9af322b077ca1e5a14311f6854553105028b7840cd57d09c5f2f80bb408a8,8f28fbabe8d8392975fff32e60275c6939d3e0cfc499763e402fd41bd9549e43,350.86966156959534
sky130hd,bridge,local,3,6,18,4.242640687119285,11,True,True,,7.11,140.63,7.8428,0,0,0,0,0,0,10898,1076,125260.1344,332983.0,e6a7b0b161f7359d19812c155b816e95bbf4414734d8b22f373db1ca3a76ed1d,a45d7fd3c99d7e23ec73b74bf376fe65f6c0e4c1e6da04050fab3d8a60071436,711a88413685ac1fe554e93cd5ec0074f94169a5785c13ba13f1c8d510f57cf8,ebcf8c37322b59b2e5ee3ab37a28017968064684df9ce2429662d9e6bd861914,675.3122310638428
sky130hd,bridge,local,6,3,18,4.242640687119285,11,True,True,,7.25,137.88,7.9117,0,0,0,0,0,0,10702,1050,123149.36,325046.0,ce75304aa038c6e21de7e7ce112f1e26ff0fb38d0b7d2f867a22a0fec4082f2f,1fa975549f8a6f3c1f14478a91177316674051c8b619d51b0a387347d037313b,c8f07bc768392689484af2061a5be87e6e2fe2f868b759b479c1f6ef6cd9170b,e9ea51a782ded4f91c0cf33d0ffb7aad9c011cfbab5800a0d2a0db64f34524a3,806.8015022277832
sky130hd,bridge,local,5,5,25,5.0,11,True,True,,6.71,149.06,7.5088,0,0,0,0,0,0,14998,1411,170983.9872,484543.0,7f1a31b3e81d97cae5a7770b1e7790e16e8ab58d208b768f2dcee49c56f7001c,fa75cf8c155481e3900262a266b5211f928e73e6ade4d0200e40c109415d9fe5,bb924cec918c7c037c53950f6445ceb640c3820ae53e67b7e29b5765c86eb505,a044d88b35e4185e52d93a8c983a43b1294e2485d6f7903fc00d7fb546f699cb,885.4444029331207
sky130hd,bridge,local,7,7,49,7.0,11,True,True,,7.27,137.5,8.153,0,0,1,0,1,0,28673,2743,330998.704,996677.0,b85a9b8624808940ca72a87ffce10253da31f2b4707b39a81631e13280c104f9,ca9017a45b6c02bb4fe8c2b62b4c711ba20a971fc72df6aabc65c10cdc50b9c1,f904e67d4609cef531c0a145f096d22148177ff4e4b43df3ba88c6d8c2c0cca8,e246f2d08ab276915aa3da39970cbb9074d3daba6d158987c721e765426e1195,1894.8729367256165
sky130hd,holdout,local,3,8,24,4.898979485566356,11,True,True,,7.15,139.91,7.8684,0,0,0,0,0,0,14615,1482,168361.472,462318.0,52d5206db0e7cd62ee3fdfc0c7bf251cffda7380f268b3219acf7b67d83ec7e1,83091c01697f06cff763ca53eb404d6418da202d81cc592d3f40065eedb4246a,328dfac35aacb95eb5cbc0937d793bef6b72b78cf7e687e8bbe1cc34bb04682a,20dadd24db954e026d3c6e4e30a10b44652a71118da8f64c4fcdf5f8a797b098,844.0423324108124
sky130hd,holdout,local,8,3,24,4.898979485566356,11,True,True,,6.86,145.86,7.6393,0,0,0,0,0,0,14371,1418,164484.0032,441166.0,493da06e727e7147a12f03174e98e758f209ba6ac17da722449270e074b6efc2,7b68881b022c87861f32518e72c571c737e2a7121c32b2ba22d7226b432e0b99,1b9f09ba424d7e5e086e5b5d845cc5c87ecc988773d43e8d340f7cd3119636b2,72dfe080a2dc1206a75fcaa77db120301824bcdc7c6ad706cf09240861306270,823.5000422000885
sky130hd,holdout,local,5,9,45,6.708203932499369,11,True,True,,7.14,140.09,8.0588,0,0,0,0,0,0,26661,2591,306774.2208,905316.0,b8b7176680e52fccc138391ec0a7a466c237a757ca45f66dc1946cc66fd96f10,5e7faf355b720117129605c42adc1adbf17a232c93c6a75bbd536bb727591da4,d631ae7e8e95e1a981ff7144b674c59f5b8f9c5a9a5be5468b81e5bcee15f032,49d7fc0e8cb00f3ccc7c00744624508d7edb0f94eec5faeb740d7cc038c21c82,2085.10866856575
sky130hd,holdout,local,9,5,45,6.708203932499369,11,True,True,,6.95,143.89,7.8448,0,0,0,0,0,0,26326,2545,303501.0816,841985.0,7411d69bd63485b7617efdffb7054d3142e92937530abb5fc841257b50639e19,0d765ef0e7d62f8214f7bfcb5488eddd41563388a9035b24d5f1756d269b3242,1f81da8b6bce00c70bc9a01e508f9a08e41789edc8ac5d40672008281938b7bb,ec3e4fadf891e0b68610108d620f9e8affa1c02de53bd2ed01800f74dc4af721,1457.3694083690643
sky130hd,bridge,local,2,4,8,2.8284271247461903,29,True,True,,6.4,156.25,6.9893,0,0,0,0,0,0,5075,485,56847.0208,143778.0,d0baf6d30fe5300c7a37ced2ec124c5633aea3ddccf010bdb32de16b2fc9dc9b,69c28f6fe03438a68b91aef6649155e31e50546d481bf04e454434fb1f19fed4,506b83feea69d01d66333d68d42383847dd80145488332c669c6045702019c90,210e58fcf3b331aca62a24d1ea73673af08a4eba7fe7db617e236a3c7825f6a1,396.96306252479553
sky130hd,bridge,local,4,2,8,2.8284271247461903,29,True,True,,6.66,150.09,7.2155,0,0,0,0,0,0,4863,473,55316.8032,134119.0,658619f1dea63c46fc9d5cc783af16191abe84be92e4addef77247b30adec4e3,3216e65c19666c0ae8680efdc50d86a6609f5e33d37312e1566d25ac350f46f3,06f4e2500f85313b75f70f8ca4b1040df8f4fc0bfc4f5ba764aca053e86ddf67,9aee71210567c4a47a7ea65f4bb906fbda07ea235c5c8163e2957c22fd500497,356.72083377838135
sky130hd,bridge,local,3,6,18,4.242640687119285,29,True,True,,7.27,137.63,8.0047,0,0,0,0,0,0,10898,1076,125260.1344,335816.0,93ec56b799f727483082a53256592b0f0e21c82c88eb2bd718901de1cdcc9523,89c58bbc6f49313ec680ba662d70976d3a5fb155ffee89f30982513ca51909d2,4f82d83609e9d5084d357f72a815d9f73e1acf68b465c8bc521d463c49823941,1f7e22e2ea5c06049843798b618e0388f54e31e673d15d9a18f65ff975b14fc2,701.3783478736877
sky130hd,bridge,local,6,3,18,4.242640687119285,29,True,True,,7.22,138.59,7.8881,0,0,0,0,0,0,10702,1050,123149.36,322954.0,0b90fc0574f2b2f9a5ca58a9cb3d3c317d91ea464adc3ea5630d213d5f91fa35,150822652323c2e06336fc894bf2a03b17f93378a084754fc714e5daefddbc5b,369ffadd1f21d098d078fa54573d281a19f3731ce25936838f1fb7fc4f0d8c7d,10db96c2c8e4433c170700084056f2a6d29e21e4237e40c269ea9e02388b44a5,652.4940228462219
sky130hd,bridge,local,5,5,25,5.0,29,True,True,,6.71,149.1,7.4888,0,0,0,0,0,0,14998,1411,170983.9872,482518.0,b50e14693c6c3f77e4bfedf0d613ca4b7207dea0796b4cd17aa4fdffd1676b69,ba53e7eb65e332b91f102eaf1651ab3f7c3bc4c69575df1afa941a10d45301d5,3fbbb6cc34993580266895bd14af61822b03f3a62ce244d55d764b0c647f8adb,12b31f2fd7a7a759a316ed19dbd15ad2b1e4d5bdcc8d8066161b84f55a81a607,1048.9462823867798
sky130hd,bridge,local,7,7,49,7.0,29,True,True,,7.21,138.78,8.0841,0,0,39,0,1,0,28673,2743,330998.704,989805.0,0c69590c9dcd9b32d1204885176257be3a3c6df5a83168123942b73c04a2732c,40a45181f31702f926b043610b2a28ae3b05da2e1f6d071a29b394a1b670090f,d4663223eec8991441ff809a4a270662186d12f29758f1a8067c7809666bcc67,1e05feb5b0cf1ae81075f52384e01d03163ea29b80e837248e4860ac31c6c301,2751.2188169956207
sky130hd,holdout,local,3,8,24,4.898979485566356,29,True,True,,7.23,138.23,8.0568,0,0,0,0,0,0,14615,1482,168361.472,466277.0,d51bc028878db201668b4d8102557dedd2360551c72a28a190f44e2fa86717ac,35c90574607108e858f6b0c399b5116f547ba27d802a590c3a5adda8ca683d3f,105f24be9a492687bb01b85e30446e9e93706fdde1e8edbc3abc0b1bca9cdc41,e27a09ce4e12c667dda7707b9e57a3c6cff36223af7c51c5b88b28942866c17a,1115.534815788269
sky130hd,holdout,local,8,3,24,4.898979485566356,29,True,True,,6.96,143.68,7.7218,0,0,0,0,0,0,14371,1418,164484.0032,442838.0,35602d5bdfd7484e3fdbdfaf96be9fd5fdfbb8e3a8f1e709d72fd1f658e8019d,3e57a3f145c723f7927060bf2aa28458bd63c3727b511949767c2f5ce6a3293c,da3f751290263039c4eae3092e8065ab9843b7b49881d28354c762af5113a45b,09365f8898bf28e3faa6a2cb3b309d48085a3bda8542dcdf2d087c9672e95104,832.1200082302094
sky130hd,holdout,local,5,9,45,6.708203932499369,29,True,True,,7.19,139.17,8.0258,0,0,0,0,0,0,26661,2591,306774.2208,900988.0,fd3aefc30af2880f2f183dcd3b0f5cf826d56caf1aa63b1e7df18bd4788bba0d,811be61ca456331a4b4fa9639dded1d481803279c7fff14ae5cab8c34117967e,715e063c4408625204f41320eb89ce87523827dc256af5051638663718bb88fc,cbc53bbbe179fd33c017ceee14f7ec2e78540e891229c6f77ce4b811e87b417b,2059.462077856064
sky130hd,holdout,local,9,5,45,6.708203932499369,29,True,True,,7.07,141.51,7.9527,0,0,0,0,0,0,26326,2545,303501.0816,840243.0,3a7f2cccb1f641b4a5d4ce239028a79333437949e0310d1820522b94b51b886d,05200d26ccbe858160181675a76cc870b5a3ab0de448594320b5aeb70a96e4fd,ae68987f3178ee36044b262a3513a64261aefab24ce6b9eded41277a4f45c1a4,e98b3ce602a24dd3e144b3648761f52333b5379556e7a054c440f280058fcf7c,1701.393432855606
sky130hd,bridge,local,2,4,8,2.8284271247461903,47,True,True,,6.5,153.9,7.0444,0,0,0,0,0,0,5075,485,56847.0208,150064.0,e925b9a5b2683c9c54e1314e5059e4464ef8439497b47867e94c14ebc1496815,d72221eaa6c2da65bd8cf3894551e380b56eb8a22a73c9ceb448e0b7839186d1,c2061d6a7723b03e74c2d51548316f8e5ce5d50956c6761c3cab43130c6eb771,d521a62b8080a695e989582de9f872a6b1ebe0f2e5a4307c0b3798f2550e8557,228.97126150131226
sky130hd,bridge,local,4,2,8,2.8284271247461903,47,True,True,,6.76,147.96,7.3831,0,0,0,0,0,0,4863,473,55316.8032,133658.0,9bd1f1224bfb02b6da2c34ef40ba60b93b72c2f0d68a0cee001cd483af27de8e,98cbd4c813016876e98a0360e04bae4136d491ffdd800a8a8cd6f07125fb05d9,0320b44fd6fc7dcb703119a1c8dbfb5098348367bf22b5ef5a5fa43b8398c1df,3eba6458acadbfbfe544ea12a17e3eda8f037a0f2863fe0fee7dc0baa8998cb1,218.53138279914856
sky130hd,bridge,local,3,6,18,4.242640687119285,47,True,True,,7.23,138.3,7.9475,0,0,0,0,0,0,10898,1076,125260.1344,333896.0,e7d2a1cb8a53d84ba83a2855f4b0899ea7fa6a016c909b4d514673448c9cad67,311930fb841990cd81f3c61489adfc2648090b086be4368dd2376ac4af0794a8,9f11fdd83d756aed4e1c6f4dbc71b5808302fdda991b7de5b9058ed5ed31ed0e,5e99dc08d0dd337f99da8a7a3e91481c58ff75ad4bd9554f7e06ff18a9987f81,405.4027781486511
sky130hd,bridge,local,6,3,18,4.242640687119285,47,True,True,,7.28,137.27,7.9418,0,0,0,0,0,0,10702,1050,123149.36,322662.0,84d1054194954e66baa19abebf7606bdf22fac5008560e3c04e36268d2d67ce0,87ef7cd71939b60e29008e92043bc2ca5ec1958ed6ee90d2a915ead298e918b9,ea5b14d5ae2fc94aac547529e569c39c8fd5ab1641ab4785dcf5f0298a9e7b89,d28ad2b56d2a804b26980ab39b8bc3384606af3c073b86ae1729109d8b13e5e3,382.5804355144501
sky130hd,bridge,local,5,5,25,5.0,47,True,True,,6.72,148.72,7.5147,0,0,0,0,0,0,14998,1411,170983.9872,482876.0,a267b471a5a8b1b58123a6c2b2b8853aca4f10e78a2b03802ff5ec3eb03c598a,b0fe24bf3a6919c6aa31b317439cfeaf88432cce786be2bc391f6558409dd394,8605f187aec8b49ae8c63c3a44935b4c9e5c560c8993370d88c6e16a1d36b80a,479034212157e9a8fa3309bdfe16b018e9138d6aaa200ddfdcb568512ed64c4f,541.470632314682
sky130hd,bridge,local,7,7,49,7.0,47,True,True,,7.2,138.88,8.0394,0,0,6,0,3,0,28673,2743,330998.704,993890.0,5ed63fe851a1909ea170af442ca924fe5aecbefec64d447adb3f7ee36871c617,67421f9d31e352157de6d90f1a912edcd0a9a204b9c7698c66f96879ea6c178d,f14afbf83e487b616d2dd345eb87c08bd1654f163d6495e33e8da97c3b55d8eb,ee238a277ffea9dbfdc13de91da5b625e68f49710bb59ed4e2c2557fed433946,1012.752233505249
sky130hd,holdout,local,3,8,24,4.898979485566356,47,True,True,,7.28,137.43,8.1286,0,0,0,0,0,0,14615,1482,168361.472,466027.0,63285da61eb120691be12611f14b9649c01bcc8f2a49468a584a8d969888d819,1c68355912379cd07283f4a4a7b6fc693aa115292fb4cdc9333e38c4d6104cb1,ca0ce60e1febf17ded4928fe9473127563758db419eff3eb736924895b0e000b,bc4594a11fa5b6ef4345ddb27f4a037e8da7c662fd40c01aa03541dfbc694937,514.0690009593964
sky130hd,holdout,local,8,3,24,4.898979485566356,47,True,True,,6.83,146.45,7.573,0,0,0,0,0,0,14371,1418,164484.0032,436709.0,4edc9adfae84971d88b9fa0ccf0e2aab55ebd594defba6e4b3dcbe17221dc0c9,d14c2a9327f774153aaf78e5d187b12f56696c784422f95268f045499eb46440,0512bc3f388c82b7841a85559d9f09a72583f1a31a87226aa0da5bdee8f25527,4f5bd33d43ce809897c72658e2d110e7a424f7429a0f78e9308d7e18ea862d3e,590.0379786491394
sky130hd,holdout,local,5,9,45,6.708203932499369,47,True,True,,7.19,139.1,8.132,0,0,0,0,0,0,26661,2591,306774.2208,911482.0,24847481828f7f0c2f6c69259e4fde250e85fd65a1606c87fbe959076fc98589,ea94369a94539b3b5622331a2efcf08881c26efdfb00dd94e9f224cc44059ade,43b840b13ff0b849ae87cd6b715793bd09f8a9097b446eaf840e7fb34168f614,9c71a0fc238cbca831aab79492c8999defe799adbfae76327bc0f55f4f6c63f1,1099.3587300777435
sky130hd,holdout,local,9,5,45,6.708203932499369,47,True,True,,7.14,140.08,8.0456,0,0,0,0,0,0,26326,2545,303501.0816,846315.0,e590b88b02ce4e78887c89e2a5094d0406608a55f92b6080206d7c2d44f1cf80,f165e7e8597d49c5e373f88748907816a6b7b45637dde0177b69e566f21e1939,4ec591ce6fe2a426787a8ddc5c21199be082769c59c138b02472d876597767e1,7c3a1014e1d0f3472db8df23459d492a81a4ab94a8b28ffdfb1acb6e4bb319cc,1035.51456284523
